,ID,NPINUM,MCRNUM,MNAME,SYSNAME,SYSID,STCD,DTBEG,DTEND,FISYR,SERV,HSACODE,HSANAME,HRRNAME,HRRCODE,MLOCADDR,MLOCCITY,MLOCSTD,MLOCZIP,SYSADDR,SYSCITY,SYSST,SYSZIP,SYSAREA,SYSTELN,SYSTEM_PRIMARY_CONTACT,SYSTITLE,LAT,LONG,CNTYNAME,CBSANAME,CBSATYPE,CBSACODE,DIVNAME,DIVCODE,CSANAME,CSACODE,MCNTYCD,FCOUNTY,FSTCD,FCNTYCD,CNTRL,ControlCode,zipcode,address
1630,6390160,1265419907.0,100265,Mease Countryside Hospital,Trinity Health,906.0,39,10116.0,123116.0,10117.0,10,10105.0,"Safety Harbor, FL","Clearwater, FL",116.0,3231 McMullen Booth Road,Safety Harbor,,34695-6607,20555 VICTOR PARKWAY,LIVONIA,MI,48152-7031,734.0,3431000.0,Dr. Richard J. Gilfillan,Chief Executive Officer,28.049,-82.7091,"Pinellas, FL","Tampa-St. Petersburg-Clearwater, FL",Metro,45300,,,,,103,12103,12,103,23,non-profit,48152,"20555 VICTOR PARKWAY , LIVONIA , MI , 48152"
1631,6390161,1649367269.0,100045,Florida Hospital DeLand,Adventist Health System Sunbelt Health Care Corporation,4165.0,39,10116.0,123116.0,10117.0,10,10029.0,"De Land, FL","Orlando, FL",130.0,701 West Plymouth Avenue,DeLand,,32720-3236,900 HOPE WAY,ALTAMONTE SPRINGS,FL,32714-1502,407.0,3571000.0,Mr. Terry Shaw,President and Chief Executive Officer,29.042744,-81.317871,"Volusia, FL","Deltona-Daytona Beach-Ormond Beach, FL",Metro,19660,,,"Orlando-Deltona-Daytona Beach, FL",422.0,127,12127,12,127,23,non-profit,32714,"900 HOPE WAY , ALTAMONTE SPRINGS , FL , 32714"
1632,6390170,1336125640.0,100043,Mease Dunedin Hospital,Trinity Health,906.0,39,10116.0,123116.0,10117.0,10,10032.0,"Dunedin, FL","Clearwater, FL",116.0,601 Main Street,Dunedin,,34698-5891,20555 VICTOR PARKWAY,LIVONIA,MI,48152-7031,734.0,3431000.0,Dr. Richard J. Gilfillan,Chief Executive Officer,28.014049,-82.783613,"Pinellas, FL","Tampa-St. Petersburg-Clearwater, FL",Metro,45300,,,,,103,12103,12,103,23,non-profit,48152,"20555 VICTOR PARKWAY , LIVONIA , MI , 48152"
1633,6390180,1063466589.0,100228,Westside Regional Medical Center,HCA Healthcare,48.0,39,10116.0,123116.0,10117.0,10,10097.0,"Plantation, FL","Fort Lauderdale, FL",118.0,8201 West Broward Boulevard,Plantation,,33324-2701,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,26.12102,-80.25842,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
1634,6390188,1295905255.0,102025,Kindred Hospital the Palm Beaches,Kindred Healthcare,26.0,39,10116.0,123116.0,10117.0,80,10090.0,"Palm Beach Gardens, FL","Fort Lauderdale, FL",118.0,5555 West Blue Heron Boulevard,Riviera Beach,,33418-7813,680 SOUTH FOURTH STREET,LOUISVILLE,KY,40202-2412,502.0,5967300.0,Mr. Kent Wallace,Chief Operating Officer,26.7836,-80.1095,"Palm Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"West Palm Beach-Boca Raton-Delray Beach, FL",48424.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,99,12099,12,99,33,for-profit,40202,"680 SOUTH FOURTH STREET , LOUISVILLE , KY , 40202"
1635,6390190,1821019571.0,100057,Florida Hospital Waterman,Adventist Health System Sunbelt Health Care Corporation,4165.0,39,10116.0,123116.0,10117.0,10,10034.0,"Eustis, FL","Orlando, FL",130.0,1000 Waterman Way,Tavares,,32778-5266,900 HOPE WAY,ALTAMONTE SPRINGS,FL,32714-1502,407.0,3571000.0,Mr. Terry Shaw,President and Chief Executive Officer,28.823883000000002,-81.71444,"Lake, FL","Orlando-Kissimmee-Sanford, FL",Metro,36740,,,"Orlando-Deltona-Daytona Beach, FL",422.0,69,12069,12,69,21,non-profit,32714,"900 HOPE WAY , ALTAMONTE SPRINGS , FL , 32714"
1636,6390200,1518024462.0,100140,Baptist Medical Center Nassau,Baptist Health,5.0,39,100115.0,93016.0,100116.0,10,10035.0,"Fernandina Beach, FL","Jacksonville, FL",123.0,1250 South 18th Street,Fernandina Beach,,32034-3098,"841 PRUDENTIAL DRIVE, SUITE 1601",JACKSONVILLE,FL,32207-8202,904.0,2022000.0,Mr. Hugh Greene,President and Chief Executive Officer,30.653593,-81.449216,"Nassau, FL","Jacksonville, FL",Metro,27260,,,"Jacksonville-St. Marys-Palatka, FL-GA",300.0,89,12089,12,89,23,non-profit,32207,"841 PRUDENTIAL DRIVE, SUITE 1601 , JACKSONVILLE , FL , 32207"
1637,6390205,1083644033.0,100289,Cleveland Clinic Florida,Cleveland Clinic Health System,212.0,39,10116.0,123116.0,10117.0,10,10092.0,"Pembroke Pines, FL","Miami, FL",127.0,2950 Cleveland Clinic Boulevard,Weston,,33331-3602,9500 EUCLID,CLEVELAND,OH,44195-5108,216.0,4442200.0,Dr. Delos Cosgrove,President and Chief Executive Officer,26.079659,-80.364168,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,23,non-profit,44195,"9500 EUCLID , CLEVELAND , OH , 44195"
1638,6390210,1285662239.0,100039,Broward Health Medical Center,Broward Health,3115.0,39,70115.0,63016.0,70116.0,10,10036.0,"Fort Lauderdale, FL","Fort Lauderdale, FL",118.0,1600 South Andrews Avenue,Fort Lauderdale,,33316-2510,303 SE 17TH STREET,FORT LAUDERDALE,FL,33316-2523,954.0,3554400.0,Ms. Beverly Capasso,Interim President and Chief Executive Officer,26.102294,-80.14222,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,16,Government-NonFederal,33316,"303 SE 17TH STREET , FORT LAUDERDALE , FL , 33316"
1639,6390211,,104065,Atlantic Shores Hospital,"Universal Health Services, Inc.",9555.0,39,,,,22,10036.0,"Fort Lauderdale, FL","Fort Lauderdale, FL",118.0,4545 North Federal Highway,Fort Lauderdale,,33308-5274,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,26.184001000000002,-80.11875,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
1640,6390215,1265460232.0,100200,Broward Health Imperial Point,Broward Health,3115.0,39,70115.0,63016.0,70116.0,10,10036.0,"Fort Lauderdale, FL","Fort Lauderdale, FL",118.0,6401 North Federal Highway,Fort Lauderdale,,33308-1495,303 SE 17TH STREET,FORT LAUDERDALE,FL,33316-2523,954.0,3554400.0,Ms. Beverly Capasso,Interim President and Chief Executive Officer,26.207043,-80.108172,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,16,Government-NonFederal,33316,"303 SE 17TH STREET , FORT LAUDERDALE , FL , 33316"
1641,6390222,1174716955.0,102021,BayCare Alliant Hospital,,,39,10116.0,123116.0,10117.0,80,10032.0,"Dunedin, FL","Clearwater, FL",116.0,601 Main Street,Dunedin,,34698-5848,,,,,,,,,28.014049,-82.783613,"Pinellas, FL","Tampa-St. Petersburg-Clearwater, FL",Metro,45300,,,,,103,12103,12,103,23,non-profit,nan,
1642,6390223,,102018,Complex Care Hospital at Ridgelake,LifeCare Management Services,191.0,39,10116.0,123116.0,10117.0,80,10107.0,"Sarasota, FL","Sarasota, FL",137.0,6150 Edgelake Drive,Sarasota,,34240-8803,"5340 LEGACY DRIVE, SUITE 150",PLANO,TX,75024-3131,469.0,2412100.0,Mr. James E. Murray,Chief Executive Officer,27.301863,-82.44591899999999,"Sarasota, FL","North Port-Sarasota-Bradenton, FL",Metro,35840,,,"North Port-Sarasota, FL",412.0,115,12115,12,115,33,for-profit,75024,"5340 LEGACY DRIVE, SUITE 150 , PLANO , TX , 75024"
1643,6390225,1174579155.0,100204,North Florida Regional Medical Center,HCA Healthcare,48.0,39,10116.0,123116.0,10117.0,10,10040.0,"Gainesville, FL","Gainesville, FL",120.0,6500 Newberry Road,Gainesville,,32605-4392,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,29.659844,-82.413042,"Alachua, FL","Gainesville, FL",Metro,23540,,,"Gainesville-Lake City, FL",264.0,1,12001,12,1,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
1644,6390230,1639197395.0,100073,Holy Cross Hospital,Trinity Health,906.0,39,70115.0,63016.0,70116.0,10,10036.0,"Fort Lauderdale, FL","Fort Lauderdale, FL",118.0,4725 North Federal Highway,Fort Lauderdale,,33308-4668,20555 VICTOR PARKWAY,LIVONIA,MI,48152-7031,734.0,3431000.0,Dr. Richard J. Gilfillan,Chief Executive Officer,26.185446,-80.11779,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,23,non-profit,48152,"20555 VICTOR PARKWAY , LIVONIA , MI , 48152"
1645,6390233,,104026,Fort Lauderdale Hospital,"Universal Health Services, Inc.",9555.0,39,,,,22,10036.0,"Fort Lauderdale, FL","Fort Lauderdale, FL",118.0,1601 East Las Olas Boulevard,Fort Lauderdale,,33301-2393,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,26.119528,-80.127027,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
1646,6390240,1558302570.0,100012,Lee Memorial Hospital,Lee Health,369.0,39,100115.0,93016.0,100116.0,10,10037.0,"Fort Myers, FL","Fort Myers, FL",119.0,2776 Cleveland Avenue,Fort Myers,,33901-5855,2776 CLEVELAND AVENUE,FORT MYERS,FL,33901-5856,239.0,3432000.0,Dr. Lawrence Antonucci,President and Chief Executive Officer,26.626428999999998,-81.872425,"Lee, FL","Cape Coral-Fort Myers, FL",Metro,15980,,,"Cape Coral-Fort Myers-Naples, FL",162.0,71,12071,12,71,16,Government-NonFederal,33901,"2776 CLEVELAND AVENUE , FORT MYERS , FL , 33901"
1647,6390248,1912918277.0,100266,Gulf Breeze Hospital,Baptist Health Care Corporation,185.0,39,100115.0,93016.0,100116.0,10,10043.0,"Gulf Breeze, FL","Pensacola, FL",134.0,1110 Gulf Breeze Parkway,Gulf Breeze,,32561-4884,"1717 NORTH 'E' STREET, SUITE 402",PENSACOLA,FL,32501-6377,850.0,4344011.0,Mr. Mark T Faulkner,President,30.358921999999996,-87.156314,"Santa Rosa, FL","Pensacola-Ferry Pass-Brent, FL",Metro,37860,,,"Pensacola-Ferry Pass, FL-AL",426.0,113,12113,12,113,23,non-profit,32501,"1717 NORTH 'E' STREET, SUITE 402 , PENSACOLA , FL , 32501"
1648,6390253,,100223,Fort Walton Beach Medical Center,HCA Healthcare,48.0,39,,,,10,10039.0,"Fort Walton Beach, FL","Pensacola, FL",134.0,1000 Mar-Walt Drive,Fort Walton Beach,,32547-6795,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,30.455392,-86.633197,"Okaloosa, FL","Crestview-Fort Walton Beach-Destin, FL",Metro,18880,,,,,91,12091,12,91,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
1649,6390265,,104015,Larkin Behavioral Health Services,,,39,10116.0,123116.0,10117.0,22,10046.0,"Hollywood, FL","Miami, FL",127.0,1201 North 37th Avenue,Hollywood,,33021-5498,,,,,,,,,26.021046,-80.180727,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,12,Government-NonFederal,nan,
1650,6390281,1205886280.0,101302,Campbellton Graceville Hospital,,,39,100115.0,93016.0,100116.0,10,10041.0,"Graceville, FL","Dothan, AL",2.0,5429 College Drive,Graceville,,32440-1897,,,,,,,,,30.964868,-85.50574399999999,"Jackson, FL",,Rural,0,,,,,63,12063,12,63,16,Government-NonFederal,nan,
1651,6390282,,100131,Aventura Hospital and Medical Center,HCA Healthcare,48.0,39,,,,10,10074.0,"Miami, FL","Miami, FL",127.0,20900 Biscayne Boulevard,Aventura,,33180-1407,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,25.969209,-80.144722,"Miami-Dade, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Miami-Miami Beach-Kendall, FL",33124.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,86,12086,12,86,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
1652,6390283,1699874248.0,100113,UF Health Shands Hospital,UF Health Shands,111.0,39,70115.0,63016.0,70116.0,10,10040.0,"Gainesville, FL","Gainesville, FL",120.0,1600 SW Archer Road,Gainesville,,32610-3003,1600 SW ARCHER ROAD,GAINESVILLE,FL,32610-0326,352.0,7331500.0,Mr. Edward Jimenez,Chief Executive Officer,29.639297999999997,-82.343529,"Alachua, FL","Gainesville, FL",Metro,23540,,,"Gainesville-Lake City, FL",264.0,1,12001,12,1,23,non-profit,32610,"1600 SW ARCHER ROAD , GAINESVILLE , FL , 32610"
1653,6390286,,100137,Heart of Florida Regional Medical Center,"Community Health Systems, Inc.",80.0,39,10116.0,123116.0,10117.0,10,10131.0,"Winter Haven, FL","Orlando, FL",130.0,40100 Highway 27,Davenport,,33837-5906,4000 MERIDIAN BOULEVARD,FRANKLIN,TN,37067-6325,615.0,4657000.0,Mr. Wayne T Smith,"Chairman, President and Chief Executive Officer",28.179548999999998,-81.640105,"Polk, FL","Lakeland-Winter Haven, FL",Metro,29460,,,,,105,12105,12,105,33,for-profit,37067,"4000 MERIDIAN BOULEVARD , FRANKLIN , TN , 37067"
1654,6390287,1063442770.0,100053,Hialeah Hospital,TENET Healthcare Corporation,919.0,39,10116.0,123116.0,10117.0,10,10045.0,"Hialeah, FL","Miami, FL",127.0,651 East 25th Street,Hialeah,,33013-3878,"1445 ROSS AVENUE, SUITE 1400",DALLAS,TX,75202-2703,469.0,8932200.0,Mr. Trevor Fetter,President and Chief Executive Officer,25.84504,-80.26915799999999,"Miami-Dade, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Miami-Miami Beach-Kendall, FL",33124.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,86,12086,12,86,33,for-profit,75202,"1445 ROSS AVENUE, SUITE 1400 , DALLAS , TX , 75202"
1655,6390292,,100050,Palm Springs General Hospital,,,39,20116.0,123116.0,20117.0,10,10045.0,"Hialeah, FL","Miami, FL",127.0,1475 West 49th Street,Hialeah,,33012-3275,,,,,,,,,25.866799,-80.311901,"Miami-Dade, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Miami-Miami Beach-Kendall, FL",33124.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,86,12086,12,86,31,for-profit,nan,
1656,6390295,1780667923.0,100038,Memorial Regional Hospital,Memorial Healthcare System,83.0,39,50115.0,43016.0,50116.0,10,10046.0,"Hollywood, FL","Miami, FL",127.0,3501 Johnson Street,Hollywood,,33021-5421,3501 JOHNSON STREET,HOLLYWOOD,FL,33021-5421,954.0,9872000.0,Mr. Aurelio Fernandez,Chief Executive Officer,26.018399,-80.178901,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,16,Government-NonFederal,33021,"3501 JOHNSON STREET , HOLLYWOOD , FL , 33021"
1657,6390298,,104001,South Florida State Hospital,,,39,,,,22,10046.0,"Hollywood, FL","Miami, FL",127.0,800 East Cypress Drive,Hollywood,,33025-4543,,,,,,,,,26.001310999999998,-80.249608,"Broward, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",22744.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,11,12011,12,11,12,Government-NonFederal,nan,
1658,6390300,1578547865.0,100125,Homestead Hospital,Baptist Health South Florida,122.0,39,100115.0,93016.0,100116.0,10,10074.0,"Miami, FL","Miami, FL",127.0,975 Baptist Way,Homestead,,33033-7600,"6855 RED ROAD, SUITE 600",CORAL GABLES,FL,33143-3632,786.0,6627111.0,Mr. Brian E Keeley,President and Chief Executive Officer,25.478672,-80.428368,"Miami-Dade, FL","Miami-Fort Lauderdale-West Palm Beach, FL",Metro,33100,"Miami-Miami Beach-Kendall, FL",33124.0,"Miami-Fort Lauderdale-Port St. Lucie, FL",370.0,86,12086,12,86,23,non-profit,33143,"6855 RED ROAD, SUITE 600 , CORAL GABLES , FL , 33143"
1659,6390305,1003834508.0,100023,Citrus Memorial Health System,HCA Healthcare,48.0,39,10116.0,123116.0,10117.0,10,10049.0,"Inverness, FL","Ocala, FL",129.0,502 West Highland Boulevard,Inverness,,34452-4754,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,28.832377,-82.33547800000001,"Citrus, FL","Homosassa Springs, FL",Metro,26140,,,,,17,12017,12,17,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
1660,6390306,1518941806.0,101313,Mariners Hospital,Baptist Health South Florida,122.0,39,100115.0,93016.0,100116.0,10,10123.0,"Tavernier, FL","Miami, FL",127.0,91500 Overseas Highway,Tavernier,,33070-2547,"6855 RED ROAD, SUITE 600",CORAL GABLES,FL,33143-3632,786.0,6627111.0,Mr. Brian E Keeley,President and Chief Executive Officer,25.004823000000002,-80.52204300000001,"Monroe, FL","Key West, FL",Micro,28580,,,,,87,12087,12,87,23,non-profit,33143,"6855 RED ROAD, SUITE 600 , CORAL GABLES , FL , 33143"
1661,6390308,1578620449.0,100088,Baptist Medical Center Jacksonville,Baptist Health,5.0,39,100115.0,93016.0,100116.0,10,10050.0,"Jacksonville, FL","Jacksonville, FL",123.0,800 Prudential Drive,Jacksonville,,32207-8202,"841 PRUDENTIAL DRIVE, SUITE 1601",JACKSONVILLE,FL,32207-8202,904.0,2022000.0,Mr. Hugh Greene,President and Chief Executive Officer,30.316133,-81.66417,"Duval, FL","Jacksonville, FL",Metro,27260,,,"Jacksonville-St. Marys-Palatka, FL-GA",300.0,31,12031,12,31,23,non-profit,32207,"841 PRUDENTIAL DRIVE, SUITE 1601 , JACKSONVILLE , FL , 32207"
1662,6390309,1912947748.0,103039,Brooks Rehabilitation Hospital,,,39,10116.0,123116.0,10117.0,46,10050.0,"Jacksonville, FL","Jacksonville, FL",123.0,3599 University Boulevard South,Jacksonville,,32216-4252,,,,,,,,,30.289184999999996,-81.60211,"Duval, FL","Jacksonville, FL",Metro,27260,,,"Jacksonville-St. Marys-Palatka, FL-GA",300.0,31,12031,12,31,23,non-profit,nan,
1663,6390323,1558302570.0,100220,Gulf Coast Medical Center,Lee Health,369.0,39,100115.0,93016.0,100116.0,10,10037.0,"Fort Myers, FL","Fort Myers, FL",119.0,13681 Doctor's Way,Fort Myers,,33912-4300,2776 CLEVELAND AVENUE,FORT MYERS,FL,33901-5856,239.0,3432000.0,Dr. Lawrence Antonucci,President and Chief Executive Officer,26.543889,-81.85021400000001,"Lee, FL","Cape Coral-Fort Myers, FL",Metro,15980,,,"Cape Coral-Fort Myers-Naples, FL",162.0,71,12071,12,71,16,Government-NonFederal,33901,"2776 CLEVELAND AVENUE , FORT MYERS , FL , 33901"
1664,6390380,1891782470.0,100151,Mayo Clinic Jacksonville,Mayo Clinic,1875.0,39,10116.0,123116.0,10117.0,10,10050.0,"Jacksonville, FL","Jacksonville, FL",123.0,4500 San Pablo Road South,Jacksonville,,32224-1865,200 FIRST STREET SW,ROCHESTER,MN,55905-0002,507.0,2840288.0,"Dr. John H. Noseworthy, MD",President and Chief Executive Officer,30.26383,-81.437692,"Duval, FL","Jacksonville, FL",Metro,27260,,,"Jacksonville-St. Marys-Palatka, FL-GA",300.0,31,12031,12,31,23,non-profit,55905,"200 FIRST STREET SW , ROCHESTER , MN , 55905"
1665,6390385,,100256,Regional Medical Center Bayonet Point,HCA Healthcare,48.0,39,10116.0,123116.0,10117.0,10,10048.0,"Hudson, FL","Hudson, FL",122.0,14000 Fivay Road,Hudson,,34667-7199,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,28.361074,-82.690276,"Pasco, FL","Tampa-St. Petersburg-Clearwater, FL",Metro,45300,,,,,101,12101,12,101,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
1666,6390390,1134117575.0,100040,St. Vincent's Medical Center Riverside,Ascension Healthcare,198.0,39,70115.0,63016.0,70116.0,10,10050.0,"Jacksonville, FL","Jacksonville, FL",123.0,1 Shircliff Way,Jacksonville,,32204-4748,"101 SOUTH HANLEY ROAD, SUITE 450",SAINT LOUIS,MO,63105-3406,314.0,7338000.0,Dr. Patricia A Maryland,President and Chief Executive Officer,30.308995,-81.689592,"Duval, FL","Jacksonville, FL",Metro,27260,,,"Jacksonville-St. Marys-Palatka, FL-GA",300.0,31,12031,12,31,21,non-profit,63105,"101 SOUTH HANLEY ROAD, SUITE 450 , SAINT LOUIS , MO , 63105"
1667,6390400,,104016,River Point Behavioral Health,"Universal Health Services, Inc.",9555.0,39,,,,22,10050.0,"Jacksonville, FL","Jacksonville, FL",123.0,6300 Beach Boulevard,Jacksonville,,32216-2782,367 SOUTH GULPH ROAD,KING OF PRUSSIA,PA,19406-3121,610.0,7683300.0,Mr. Alan B Miller,Chairman and Chief Executive Officer,30.290872999999998,-81.596825,"Duval, FL","Jacksonville, FL",Metro,27260,,,"Jacksonville-St. Marys-Palatka, FL-GA",300.0,31,12031,12,31,33,for-profit,19406,"367 SOUTH GULPH ROAD , KING OF PRUSSIA , PA , 19406"
1668,6390403,1467697953.0,102026,Florida Hospital at Connerton Long Term Acute Care,Adventist Health System Sunbelt Health Care Corporation,4165.0,39,10116.0,123116.0,10117.0,80,10121.0,"Tampa, FL","Tampa, FL",141.0,9441 Health Center Drive,Land O'Lakes,,34637-5837,900 HOPE WAY,ALTAMONTE SPRINGS,FL,32714-1502,407.0,3571000.0,Mr. Terry Shaw,President and Chief Executive Officer,28.2957156,-82.4898465,"Pasco, FL","Tampa-St. Petersburg-Clearwater, FL",Metro,45300,,,,,101,12101,12,101,21,non-profit,32714,"900 HOPE WAY , ALTAMONTE SPRINGS , FL , 32714"
1669,6390404,1730494816.0,100315,Health First Viera Hospital,"Health First, Inc.",328.0,39,100115.0,93016.0,100116.0,10,10073.0,"Melbourne, FL","Orlando, FL",130.0,8745 North Wickham Road,Melbourne,,32940-5997,6450 US HIGHWAY 1,ROCKLEDGE,FL,32955-5747,321.0,4347000.0,Dr. Steven P Johnson,President and Chief Executive Officer,28.2376745,-80.702364,"Brevard, FL","Palm Bay-Melbourne-Titusville, FL",Metro,37340,,,,,9,12009,12,9,23,non-profit,32955,"6450 US HIGHWAY 1 , ROCKLEDGE , FL , 32955"
1670,6390405,1710269071.0,100313,Sacred Heart Hospital on the Gulf,Ascension Healthcare,198.0,39,70115.0,63016.0,70116.0,10,10100.0,"Port St. Joe, FL","Panama City, FL",133.0,3801 East Highway 98,Port St Joe,,32456-5318,"101 SOUTH HANLEY ROAD, SUITE 450",SAINT LOUIS,MO,63105-3406,314.0,7338000.0,Dr. Patricia A Maryland,President and Chief Executive Officer,29.762726,-85.2890265,"Gulf, FL","Panama City, FL",Metro,37460,,,,,45,12045,12,45,23,non-profit,63105,"101 SOUTH HANLEY ROAD, SUITE 450 , SAINT LOUIS , MO , 63105"
1671,6390407,,104027,West Florida Community Care Center,,,39,,,,22,10076.0,"Milton, FL","Pensacola, FL",134.0,5500 Stewart Street,Milton,,32570-4304,,,,,,,,,30.6343,-87.0424,"Santa Rosa, FL","Pensacola-Ferry Pass-Brent, FL",Metro,37860,,,"Pensacola-Ferry Pass, FL-AL",426.0,113,12113,12,113,23,non-profit,nan,
